           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t11247  7.518411  39.856754   0.680710  25.060467  1.010846  0.006626   2.264214  3.494269  126.959014  50.546995   2.578664  16.035799  27.794386
t11248  7.518413  39.856804   0.680711  25.060418  1.010868  0.006626   2.264207  3.494297  126.959049  50.547112   2.578611  16.035962  27.793862
t11249  7.518416  39.856854   0.680712  25.060369  1.010889  0.006626   2.264200  3.494325  126.959084  50.547228   2.578559  16.036125  27.793338
t11250  7.518418  39.856904   0.680713  25.060319  1.010911  0.006626   2.264193  3.494353  126.959120  50.547345   2.578506  16.036288  27.792813
t11251  7.518420  39.856954   0.680714  25.060270  1.010932  0.006626   2.264186  3.494381  126.959155  50.547462   2.578454  16.036451  27.792289
t11252  7.518422  39.857004   0.680715  25.060221  1.010954  0.006626   2.264180  3.494409  126.959190  50.547578   2.578401  16.036614  27.791766
t11253  7.518425  39.857054   0.680716  25.060172  1.010975  0.006626   2.264173  3.494437  126.959225  50.547695   2.578349  16.036777  27.791242
t11254  7.518427  39.857105   0.680717  25.060123  1.010996  0.006626   2.264166  3.494465  126.959260  50.547811   2.578296  16.036940  27.790719
t11255  7.518429  39.857155   0.680718  25.060074  1.011018  0.006626   2.264159  3.494493  126.959295  50.547928   2.578244  16.037102  27.790195
t11256  7.518431  39.857205   0.680719  25.060025  1.011039  0.006626   2.264153  3.494521  126.959329  50.548044   2.578192  16.037265  27.789672
t11257  7.518434  39.857255   0.680720  25.059976  1.011061  0.006626   2.264146  3.494549  126.959364  50.548161   2.578139  16.037427  27.789149
t11258  7.518436  39.857305   0.680721  25.059926  1.011082  0.006626   2.264139  3.494577  126.959399  50.548277   2.578087  16.037590  27.788626
t11259  7.518438  39.857355   0.680722  25.059877  1.011104  0.006626   2.264132  3.494605  126.959434  50.548394   2.578035  16.037752  27.788104
t11260  7.518440  39.857405   0.680723  25.059828  1.011125  0.006626   2.264126  3.494633  126.959469  50.548510   2.577982  16.037915  27.787581
t11261  7.518443  39.857455   0.680724  25.059779  1.011146  0.006626   2.264119  3.494661  126.959504  50.548626   2.577930  16.038077  27.787059
t11262  7.518445  39.857504   0.680725  25.059730  1.011168  0.006626   2.264112  3.494689  126.959539  50.548742   2.577878  16.038239  27.786537
t11263  7.518447  39.857554   0.680726  25.059681  1.011189  0.006626   2.264105  3.494717  126.959574  50.548859   2.577825  16.038402  27.786015
t11264  7.518449  39.857604   0.680727  25.059632  1.011211  0.006626   2.264099  3.494745  126.959609  50.548975   2.577773  16.038564  27.785493
t11265  7.518452  39.857654   0.680728  25.059583  1.011232  0.006626   2.264092  3.494773  126.959644  50.549091   2.577721  16.038726  27.784972
t11266  7.518454  39.857704   0.680729  25.059534  1.011253  0.006626   2.264085  3.494801  126.959679  50.549207   2.577669  16.038888  27.784450
t11267  7.518456  39.857754   0.680730  25.059485  1.011275  0.006626   2.264078  3.494828  126.959714  50.549323   2.577617  16.039050  27.783929
t11268  7.518458  39.857804   0.680731  25.059435  1.011296  0.006626   2.264072  3.494856  126.959749  50.549439   2.577564  16.039212  27.783408
t11269  7.518460  39.857853   0.680732  25.059386  1.011317  0.006626   2.264065  3.494884  126.959784  50.549555   2.577512  16.039374  27.782887
t11270  7.518463  39.857903   0.680733  25.059337  1.011339  0.006626   2.264058  3.494912  126.959819  50.549671   2.577460  16.039536  27.782366
t11271  7.518465  39.857953   0.680734  25.059288  1.011360  0.006626   2.264051  3.494940  126.959853  50.549787   2.577408  16.039698  27.781845
t11272  7.518467  39.858003   0.680735  25.059239  1.011382  0.006626   2.264045  3.494968  126.959888  50.549903   2.577356  16.039860  27.781325
t11273  7.518469  39.858052   0.680736  25.059190  1.011403  0.006626   2.264038  3.494996  126.959923  50.550019   2.577304  16.040021  27.780805
t11274  7.518471  39.858102   0.680737  25.059141  1.011424  0.006626   2.264031  3.495024  126.959958  50.550134   2.577252  16.040183  27.780284
t11275  7.518474  39.858152   0.680738  25.059092  1.011446  0.006626   2.264025  3.495051  126.959993  50.550250   2.577200  16.040345  27.779765
t11276  7.518476  39.858202   0.680739  25.059043  1.011467  0.006626   2.264018  3.495079  126.960028  50.550366   2.577148  16.040506  27.779245
t11277  7.518478  39.858251   0.680740  25.058994  1.011488  0.006626   2.264011  3.495107  126.960063  50.550481   2.577096  16.040668  27.778725
t11278  7.518480  39.858301   0.680741  25.058945  1.011510  0.006626   2.264004  3.495135  126.960097  50.550597   2.577044  16.040829  27.778206
t11279  7.518482  39.858350   0.680742  25.058896  1.011531  0.006625   2.263998  3.495163  126.960132  50.550713   2.576992  16.040990  27.777686
t11280  7.518485  39.858400   0.680743  25.058847  1.011552  0.006625   2.263991  3.495190  126.960167  50.550828   2.576940  16.041152  27.777167
t11281  7.518487  39.858450   0.680744  25.058798  1.011573  0.006625   2.263984  3.495218  126.960202  50.550944   2.576888  16.041313  27.776648
t11282  7.518489  39.858499   0.680745  25.058749  1.011595  0.006625   2.263977  3.495246  126.960237  50.551059   2.576836  16.041474  27.776130
t11283  7.518491  39.858549   0.680746  25.058699  1.011616  0.006625   2.263971  3.495274  126.960272  50.551175   2.576784  16.041635  27.775611
t11284  7.518493  39.858598   0.680747  25.058650  1.011637  0.006625   2.263964  3.495302  126.960306  50.551290   2.576732  16.041797  27.775092
t11285  7.518496  39.858648   0.680748  25.058601  1.011659  0.006625   2.263957  3.495329  126.960341  50.551405   2.576680  16.041958  27.774574
t11286  7.518498  39.858697   0.680749  25.058552  1.011680  0.006625   2.263951  3.495357  126.960376  50.551521   2.576628  16.042119  27.774056
t11287  7.518500  39.858747   0.680750  25.058503  1.011701  0.006625   2.263944  3.495385  126.960411  50.551636   2.576576  16.042280  27.773538
t11288  7.518502  39.858796   0.680751  25.058454  1.011722  0.006625   2.263937  3.495413  126.960446  50.551751   2.576525  16.042441  27.773020
t11289  7.518504  39.858846   0.680752  25.058405  1.011744  0.006625   2.263931  3.495440  126.960480  50.551867   2.576473  16.042601  27.772503
t11290  7.518506  39.858895   0.680753  25.058356  1.011765  0.006625   2.263924  3.495468  126.960515  50.551982   2.576421  16.042762  27.771985
t11291  7.518509  39.858945   0.680754  25.058307  1.011786  0.006625   2.263917  3.495496  126.960550  50.552097   2.576369  16.042923  27.771468
t11292  7.518511  39.858994   0.680755  25.058258  1.011808  0.006625   2.263910  3.495524  126.960585  50.552212   2.576317  16.043084  27.770951
t11293  7.518513  39.859043   0.680756  25.058209  1.011829  0.006625   2.263904  3.495551  126.960619  50.552327   2.576266  16.043244  27.770434
t11294  7.518515  39.859093   0.680757  25.058160  1.011850  0.006625   2.263897  3.495579  126.960654  50.552442   2.576214  16.043405  27.769917
t11295  7.518517  39.859142   0.680758  25.058111  1.011871  0.006625   2.263890  3.495607  126.960689  50.552557   2.576162  16.043566  27.769400
t11296  7.518519  39.859191   0.680759  25.058062  1.011892  0.006625   2.263884  3.495634  126.960724  50.552672   2.576111  16.043726  27.768884
t11297  7.518522  39.859241   0.680760  25.058013  1.011914  0.006625   2.263877  3.495662  126.960758  50.552787   2.576059  16.043886  27.768368
t11298  7.518524  39.859290   0.680761  25.057964  1.011935  0.006625   2.263870  3.495690  126.960793  50.552902   2.576007  16.044047  27.767852
t11299  7.518526  39.859339   0.680762  25.057915  1.011956  0.006625   2.263864  3.495717  126.960828  50.553017   2.575956  16.044207  27.767336
t11300  7.518528  39.859388   0.680763  25.057866  1.011977  0.006625   2.263857  3.495745  126.960862  50.553131   2.575904  16.044367  27.766820
t11301  7.518530  39.859438   0.680764  25.057817  1.011999  0.006625   2.263850  3.495773  126.960897  50.553246   2.575852  16.044528  27.766304
t11302  7.518532  39.859487   0.680765  25.057768  1.012020  0.006625   2.263844  3.495800  126.960932  50.553361   2.575801  16.044688  27.765789
t11303  7.518534  39.859536   0.680766  25.057719  1.012041  0.006625   2.263837  3.495828  126.960966  50.553476   2.575749  16.044848  27.765273
t11304  7.518537  39.859585   0.680767  25.057670  1.012062  0.006625   2.263830  3.495856  126.961001  50.553590   2.575698  16.045008  27.764758
t11305  7.518539  39.859634   0.680768  25.057621  1.012083  0.006625   2.263824  3.495883  126.961036  50.553705   2.575646  16.045168  27.764243
t11306  7.518541  39.859683   0.680769  25.057572  1.012104  0.006625   2.263817  3.495911  126.961070  50.553819   2.575595  16.045328  27.763728
t11307  7.518543  39.859733   0.680770  25.057523  1.012126  0.006625   2.263810  3.495938  126.961105  50.553934   2.575543  16.045488  27.763214
t11308  7.518545  39.859782   0.680771  25.057474  1.012147  0.006625   2.263804  3.495966  126.961140  50.554048   2.575492  16.045648  27.762699
t11309  7.518547  39.859831   0.680772  25.057425  1.012168  0.006625   2.263797  3.495994  126.961174  50.554163   2.575440  16.045808  27.762185
t11310  7.518549  39.859880   0.680773  25.057376  1.012189  0.006625   2.263790  3.496021  126.961209  50.554277   2.575389  16.045967  27.761671
t11311  7.518552  39.859929   0.680774  25.057327  1.012210  0.006625   2.263784  3.496049  126.961244  50.554392   2.575337  16.046127  27.761157
t11312  7.518554  39.859978   0.680775  25.057279  1.012231  0.006625   2.263777  3.496076  126.961278  50.554506   2.575286  16.046287  27.760643
t11313  7.518556  39.860027   0.680776  25.057230  1.012253  0.006625   2.263770  3.496104  126.961313  50.554620   2.575234  16.046446  27.760129
t11314  7.518558  39.860076   0.680777  25.057181  1.012274  0.006625   2.263764  3.496131  126.961348  50.554735   2.575183  16.046606  27.759616
t11315  7.518560  39.860125   0.680778  25.057132  1.012295  0.006625   2.263757  3.496159  126.961382  50.554849   2.575132  16.046765  27.759103
t11316  7.518562  39.860174   0.680779  25.057083  1.012316  0.006625   2.263750  3.496187  126.961417  50.554963   2.575080  16.046925  27.758589
t11317  7.518564  39.860223   0.680780  25.057034  1.012337  0.006625   2.263744  3.496214  126.961451  50.555077   2.575029  16.047084  27.758076
t11318  7.518566  39.860272   0.680781  25.056985  1.012358  0.006625   2.263737  3.496242  126.961486  50.555191   2.574978  16.047244  27.757564
t11319  7.518569  39.860321   0.680782  25.056936  1.012379  0.006625   2.263730  3.496269  126.961521  50.555306   2.574926  16.047403  27.757051
t11320  7.518571  39.860370   0.680783  25.056887  1.012400  0.006625   2.263724  3.496297  126.961555  50.555420   2.574875  16.047562  27.756538
t11321  7.518573  39.860418   0.680784  25.056838  1.012422  0.006625   2.263717  3.496324  126.961590  50.555534   2.574824  16.047721  27.756026
t11322  7.518575  39.860467   0.680785  25.056789  1.012443  0.006625   2.263711  3.496352  126.961624  50.555648   2.574772  16.047880  27.755514
t11323  7.518577  39.860516   0.680786  25.056740  1.012464  0.006625   2.263704  3.496379  126.961659  50.555762   2.574721  16.048040  27.755002
t11324  7.518579  39.860565   0.680787  25.056691  1.012485  0.006625   2.263697  3.496407  126.961693  50.555875   2.574670  16.048199  27.754490
t11325  7.518581  39.860614   0.680788  25.056642  1.012506  0.006625   2.263691  3.496434  126.961728  50.555989   2.574619  16.048358  27.753978
t11326  7.518583  39.860663   0.680789  25.056593  1.012527  0.006625   2.263684  3.496462  126.961762  50.556103   2.574568  16.048516  27.753467
t11327  7.518585  39.860711   0.680790  25.056544  1.012548  0.006625   2.263677  3.496489  126.961797  50.556217   2.574516  16.048675  27.752955
t11328  7.518588  39.860760   0.680791  25.056496  1.012569  0.006625   2.263671  3.496516  126.961831  50.556331   2.574465  16.048834  27.752444
t11329  7.518590  39.860809   0.680792  25.056447  1.012590  0.006625   2.263664  3.496544  126.961866  50.556444   2.574414  16.048993  27.751933
t11330  7.518592  39.860857   0.680793  25.056398  1.012611  0.006625   2.263658  3.496571  126.961901  50.556558   2.574363  16.049152  27.751422
t11331  7.518594  39.860906   0.680794  25.056349  1.012632  0.006625   2.263651  3.496599  126.961935  50.556672   2.574312  16.049310  27.750912
t11332  7.518596  39.860955   0.680795  25.056300  1.012653  0.006625   2.263644  3.496626  126.961970  50.556785   2.574261  16.049469  27.750401
t11333  7.518598  39.861004   0.680796  25.056251  1.012674  0.006625   2.263638  3.496654  126.962004  50.556899   2.574210  16.049627  27.749891
t11334  7.518600  39.861052   0.680797  25.056202  1.012695  0.006625   2.263631  3.496681  126.962039  50.557012   2.574159  16.049786  27.749381
t11335  7.518602  39.861101   0.680798  25.056153  1.012716  0.006625   2.263624  3.496708  126.962073  50.557126   2.574108  16.049944  27.748871
t11336  7.518604  39.861149   0.680799  25.056104  1.012737  0.006625   2.263618  3.496736  126.962107  50.557239   2.574057  16.050103  27.748361
t11337  7.518606  39.861198   0.680800  25.056055  1.012759  0.006625   2.263611  3.496763  126.962142  50.557353   2.574006  16.050261  27.747851
t11338  7.518608  39.861247   0.680801  25.056007  1.012780  0.006625   2.263605  3.496791  126.962176  50.557466   2.573955  16.050419  27.747341
t11339  7.518610  39.861295   0.680802  25.055958  1.012801  0.006625   2.263598  3.496818  126.962211  50.557579   2.573904  16.050578  27.746832
t11340  7.518613  39.861344   0.680803  25.055909  1.012822  0.006625   2.263591  3.496845  126.962245  50.557693   2.573853  16.050736  27.746323
t11341  7.518615  39.861392   0.680804  25.055860  1.012843  0.006625   2.263585  3.496873  126.962280  50.557806   2.573802  16.050894  27.745814
t11342  7.518617  39.861441   0.680805  25.055811  1.012864  0.006625   2.263578  3.496900  126.962314  50.557919   2.573751  16.051052  27.745305
t11343  7.518619  39.861489   0.680806  25.055762  1.012885  0.006625   2.263572  3.496927  126.962349  50.558032   2.573700  16.051210  27.744796
t11344  7.518621  39.861538   0.680807  25.055713  1.012906  0.006624   2.263565  3.496955  126.962383  50.558146   2.573649  16.051368  27.744287
t11345  7.518623  39.861586   0.680808  25.055665  1.012927  0.006624   2.263558  3.496982  126.962417  50.558259   2.573598  16.051526  27.743779
t11346  7.518625  39.861635   0.680809  25.055616  1.012947  0.006624   2.263552  3.497009  126.962452  50.558372   2.573547  16.051684  27.743271
t11347  7.518627  39.861683   0.680810  25.055567  1.012968  0.006624   2.263545  3.497037  126.962486  50.558485   2.573496  16.051842  27.742763
t11348  7.518629  39.861731   0.680811  25.055518  1.012989  0.006624   2.263539  3.497064  126.962521  50.558598   2.573446  16.052000  27.742255
t11349  7.518631  39.861780   0.680812  25.055469  1.013010  0.006624   2.263532  3.497091  126.962555  50.558711   2.573395  16.052157  27.741747
t11350  7.518633  39.861828   0.680813  25.055420  1.013031  0.006624   2.263525  3.497119  126.962590  50.558824   2.573344  16.052315  27.741239
t11351  7.518635  39.861876   0.680814  25.055371  1.013052  0.006624   2.263519  3.497146  126.962624  50.558937   2.573293  16.052473  27.740732
