           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t202    5.908795  37.101379   5.804367  11.721696  4.592626  1.869802  20.182842  2.085999  120.301217  39.192919  14.161659   0.672915  61.845106
t203    5.908071  37.089141   5.793437  11.735472  4.591606  1.870055  20.048945  2.087121  120.415765  39.204084  14.149217   0.676353  61.810217
t204    5.907346  37.076921   5.782575  11.749215  4.590598  1.870310  19.916024  2.088242  120.529737  39.215232  14.136780   0.679792  61.775320
t205    5.906621  37.064720   5.771780  11.762926  4.589602  1.870565  19.784079  2.089361  120.643130  39.226361  14.124348   0.683231  61.740416
t206    5.905895  37.052538   5.761052  11.776604  4.588618  1.870821  19.653111  2.090480  120.755945  39.237473  14.111920   0.686671  61.705506
t207    5.905169  37.040375   5.750390  11.790250  4.587648  1.871078  19.523121  2.091596  120.868180  39.248566  14.099497   0.690111  61.670588
t208    5.904442  37.028230   5.739794  11.803865  4.586689  1.871337  19.394107  2.092712  120.979835  39.259641  14.087079   0.693552  61.635664
t209    5.903715  37.016103   5.729264  11.817448  4.585743  1.871596  19.266071  2.093826  121.090908  39.270698  14.074666   0.696994  61.600734
t210    5.902988  37.003995   5.718800  11.831000  4.584809  1.871855  19.139013  2.094939  121.201401  39.281736  14.062258   0.700435  61.565798
t211    5.902260  36.991906   5.708401  11.844521  4.583888  1.872116  19.012931  2.096050  121.311311  39.292757  14.049855   0.703878  61.530857
t212    5.901532  36.979835   5.698066  11.858012  4.582979  1.872377  18.887827  2.097161  121.420639  39.303758  14.037457   0.707321  61.495910
t213    5.900803  36.967783   5.687796  11.871472  4.582083  1.872639  18.763700  2.098269  121.529385  39.314742  14.025065   0.710764  61.460957
t214    5.900074  36.955748   5.677589  11.884902  4.581199  1.872902  18.640550  2.099377  121.637547  39.325707  14.012678   0.714208  61.426000
t215    5.899345  36.943733   5.667447  11.898302  4.580328  1.873165  18.518375  2.100483  121.745127  39.336653  14.000297   0.717653  61.391039
t216    5.898615  36.931735   5.657367  11.911672  4.579469  1.873429  18.397176  2.101588  121.852122  39.347581  13.987921   0.721097  61.356073
t217    5.897885  36.919756   5.647351  11.925012  4.578622  1.873694  18.276952  2.102691  121.958535  39.358490  13.975551   0.724542  61.321103
t218    5.897155  36.907796   5.637397  11.938324  4.577788  1.873959  18.157702  2.103793  122.064364  39.369380  13.963187   0.727988  61.286130
t219    5.896424  36.895853   5.627505  11.951606  4.576966  1.874224  18.039425  2.104894  122.169609  39.380252  13.950828   0.731434  61.251153
t220    5.895693  36.883929   5.617675  11.964860  4.576157  1.874490  17.922120  2.105993  122.274271  39.391104  13.938476   0.734880  61.216173
t221    5.894962  36.872023   5.607907  11.978084  4.575359  1.874756  17.805786  2.107091  122.378349  39.401938  13.926130   0.738327  61.181191
t222    5.894231  36.860136   5.598199  11.991281  4.574575  1.875023  17.690423  2.108187  122.481845  39.412754  13.913789   0.741774  61.146206
t223    5.893499  36.848266   5.588553  12.004449  4.573802  1.875290  17.576028  2.109282  122.584758  39.423550  13.901455   0.745221  61.111219
t224    5.892767  36.836414   5.578967  12.017589  4.573042  1.875557  17.462601  2.110376  122.687088  39.434328  13.889128   0.748668  61.076229
t225    5.892035  36.824581   5.569441  12.030701  4.572295  1.875825  17.350139  2.111469  122.788836  39.445086  13.876806   0.752116  61.041239
t226    5.891303  36.812766   5.559975  12.043786  4.571559  1.876092  17.238642  2.112560  122.890003  39.455826  13.864491   0.755564  61.006247
t227    5.890570  36.800969   5.550568  12.056843  4.570836  1.876360  17.128108  2.113649  122.990589  39.466547  13.852183   0.759013  60.971254
t228    5.889837  36.789190   5.541221  12.069873  4.570125  1.876628  17.018534  2.114737  123.090595  39.477249  13.839882   0.762461  60.936261
t229    5.889104  36.777428   5.531932  12.082875  4.569427  1.876896  16.909920  2.115824  123.190020  39.487931  13.827587   0.765910  60.901268
t230    5.888371  36.765685   5.522702  12.095851  4.568740  1.877164  16.802263  2.116910  123.288867  39.498595  13.815299   0.769359  60.866274
t231    5.887638  36.753960   5.513530  12.108800  4.568066  1.877432  16.695562  2.117994  123.387136  39.509240  13.803018   0.772808  60.831281
t232    5.886904  36.742253   5.504415  12.121722  4.567404  1.877701  16.589813  2.119077  123.484827  39.519866  13.790745   0.776257  60.796289
t233    5.886170  36.730563   5.495358  12.134618  4.566754  1.877968  16.485015  2.120158  123.581942  39.530473  13.778478   0.779706  60.761298
t234    5.885437  36.718892   5.486358  12.147487  4.566116  1.878236  16.381166  2.121238  123.678482  39.541061  13.766219   0.783156  60.726308
t235    5.884703  36.707238   5.477415  12.160330  4.565491  1.878504  16.278263  2.122317  123.774448  39.551630  13.753967   0.786605  60.691320
t236    5.883969  36.695602   5.468528  12.173147  4.564877  1.878772  16.176303  2.123394  123.869840  39.562180  13.741722   0.790055  60.656334
t237    5.883234  36.683984   5.459697  12.185939  4.564276  1.879039  16.075284  2.124470  123.964660  39.572711  13.729485   0.793505  60.621351
t238    5.882500  36.672383   5.450922  12.198704  4.563686  1.879306  15.975204  2.125544  124.058910  39.583223  13.717256   0.796955  60.586371
t239    5.881765  36.660801   5.442203  12.211444  4.563108  1.879573  15.876059  2.126617  124.152590  39.593716  13.705035   0.800404  60.551393
t240    5.881031  36.649236   5.433538  12.224158  4.562543  1.879839  15.777847  2.127689  124.245702  39.604190  13.692821   0.803854  60.516420
t241    5.880296  36.637689   5.424929  12.236847  4.561989  1.880105  15.680565  2.128759  124.338247  39.614645  13.680615   0.807304  60.481450
t242    5.879562  36.626159   5.416373  12.249510  4.561447  1.880370  15.584209  2.129828  124.430227  39.625081  13.668418   0.810754  60.446484
t243    5.878827  36.614647   5.407872  12.262148  4.560917  1.880635  15.488776  2.130896  124.521643  39.635499  13.656229   0.814204  60.411523
t244    5.878092  36.603152   5.399425  12.274762  4.560398  1.880900  15.394264  2.131962  124.612498  39.645897  13.644047   0.817653  60.376567
t245    5.877357  36.591676   5.391031  12.287350  4.559892  1.881164  15.300669  2.133027  124.702792  39.656277  13.631875   0.821103  60.341616
t246    5.876622  36.580216   5.382690  12.299913  4.559397  1.881427  15.207987  2.134091  124.792527  39.666638  13.619710   0.824553  60.306671
t247    5.875887  36.568775   5.374402  12.312452  4.558913  1.881690  15.116215  2.135153  124.881705  39.676980  13.607555   0.828002  60.271732
t248    5.875152  36.557350   5.366167  12.324965  4.558442  1.881953  15.025350  2.136214  124.970328  39.687303  13.595408   0.831452  60.236799
t249    5.874417  36.545943   5.357984  12.337455  4.557982  1.882214  14.935387  2.137273  125.058398  39.697608  13.583269   0.834901  60.201873
t250    5.873681  36.534554   5.349853  12.349919  4.557533  1.882475  14.846324  2.138331  125.145917  39.707893  13.571140   0.838350  60.166955
t251    5.872946  36.523182   5.341773  12.362360  4.557096  1.882735  14.758156  2.139388  125.232886  39.718161  13.559020   0.841799  60.132043
t252    5.872211  36.511828   5.333744  12.374775  4.556670  1.882994  14.670879  2.140443  125.319308  39.728409  13.546908   0.845248  60.097140
t253    5.871476  36.500490   5.325767  12.387167  4.556256  1.883253  14.584489  2.141497  125.405185  39.738639  13.534806   0.848697  60.062245
t254    5.870740  36.489170   5.317840  12.399534  4.555853  1.883510  14.498983  2.142550  125.490519  39.748850  13.522713   0.852145  60.027358
t255    5.870005  36.477868   5.309963  12.411877  4.555462  1.883767  14.414356  2.143601  125.575312  39.759043  13.510630   0.855593  59.992481
t256    5.869270  36.466583   5.302137  12.424197  4.555081  1.884023  14.330604  2.144651  125.659565  39.769218  13.498556   0.859041  59.957612
t257    5.868534  36.455315   5.294360  12.436492  4.554712  1.884278  14.247723  2.145699  125.743283  39.779373  13.486491   0.862489  59.922754
t258    5.867799  36.444064   5.286633  12.448763  4.554354  1.884532  14.165709  2.146746  125.826466  39.789511  13.474436   0.865936  59.887905
t259    5.867064  36.432830   5.278954  12.461010  4.554007  1.884785  14.084556  2.147792  125.909118  39.799630  13.462391   0.869384  59.853067
t260    5.866329  36.421614   5.271325  12.473233  4.553671  1.885036  14.004261  2.148837  125.991240  39.809731  13.450356   0.872830  59.818239
t261    5.865593  36.410414   5.263743  12.485432  4.553346  1.885287  13.924819  2.149880  126.072835  39.819813  13.438331   0.876277  59.783423
t262    5.864858  36.399232   5.256211  12.497608  4.553032  1.885537  13.846225  2.150922  126.153906  39.829877  13.426316   0.879723  59.748618
t263    5.864123  36.388067   5.248725  12.509760  4.552729  1.885786  13.768475  2.151962  126.234455  39.839923  13.414311   0.883169  59.713825
t264    5.863387  36.376919   5.241288  12.521888  4.552436  1.886033  13.691564  2.153002  126.314485  39.849951  13.402316   0.886615  59.679044
t265    5.862652  36.365788   5.233898  12.533992  4.552155  1.886279  13.615488  2.154039  126.393997  39.859961  13.390331   0.890060  59.644276
t266    5.861917  36.354674   5.226555  12.546073  4.551884  1.886524  13.540240  2.155076  126.472996  39.869952  13.378357   0.893505  59.609520
t267    5.861182  36.343578   5.219258  12.558130  4.551623  1.886768  13.465817  2.156111  126.551483  39.879926  13.366394   0.896949  59.574778
t268    5.860447  36.332498   5.212008  12.570164  4.551373  1.887010  13.392214  2.157145  126.629461  39.889882  13.354441   0.900393  59.540049
t269    5.859712  36.321435   5.204804  12.582174  4.551134  1.887252  13.319425  2.158178  126.706934  39.899819  13.342499   0.903837  59.505334
t270    5.858977  36.310389   5.197646  12.594160  4.550905  1.887492  13.247445  2.159209  126.783903  39.909739  13.330567   0.907280  59.470634
t271    5.858242  36.299359   5.190533  12.606123  4.550687  1.887730  13.176270  2.160239  126.860371  39.919641  13.318647   0.910723  59.435948
t272    5.857507  36.288347   5.183466  12.618062  4.550479  1.887967  13.105894  2.161267  126.936343  39.929525  13.306737   0.914165  59.401277
t273    5.856772  36.277352   5.176443  12.629978  4.550281  1.888203  13.036312  2.162295  127.011819  39.939392  13.294839   0.917607  59.366621
t274    5.856037  36.266373   5.169465  12.641870  4.550093  1.888438  12.967518  2.163321  127.086804  39.949240  13.282952   0.921048  59.331981
t275    5.855302  36.255411   5.162532  12.653739  4.549915  1.888671  12.899508  2.164345  127.161299  39.959071  13.271075   0.924489  59.297357
t276    5.854567  36.244466   5.155642  12.665585  4.549748  1.888902  12.832276  2.165369  127.235309  39.968885  13.259211   0.927929  59.262749
t277    5.853832  36.233538   5.148797  12.677406  4.549590  1.889132  12.765816  2.166391  127.308836  39.978681  13.247357   0.931369  59.228158
t278    5.853097  36.222627   5.141994  12.689205  4.549443  1.889361  12.700124  2.167412  127.381883  39.988459  13.235515   0.934808  59.193583
t279    5.852363  36.211732   5.135236  12.700980  4.549305  1.889588  12.635193  2.168431  127.454453  39.998220  13.223685   0.938246  59.159026
t280    5.851628  36.200854   5.128520  12.712731  4.549177  1.889814  12.571018  2.169449  127.526550  40.007964  13.211867   0.941684  59.124487
t281    5.850894  36.189992   5.121846  12.724459  4.549059  1.890038  12.507594  2.170466  127.598175  40.017690  13.200060   0.945122  59.089965
t282    5.850159  36.179147   5.115216  12.736164  4.548950  1.890260  12.444915  2.171482  127.669333  40.027399  13.188265   0.948558  59.055461
t283    5.849425  36.168319   5.108627  12.747845  4.548851  1.890481  12.382976  2.172496  127.740026  40.037091  13.176481   0.951995  59.020976
t284    5.848690  36.157507   5.102080  12.759502  4.548762  1.890700  12.321770  2.173509  127.810258  40.046765  13.164710   0.955430  58.986510
t285    5.847956  36.146712   5.095575  12.771136  4.548682  1.890918  12.261293  2.174521  127.880032  40.056422  13.152951   0.958865  58.952063
t286    5.847221  36.135934   5.089111  12.782746  4.548611  1.891134  12.201538  2.175531  127.949351  40.066062  13.141204   0.962299  58.917635
t287    5.846487  36.125172   5.082688  12.794333  4.548550  1.891348  12.142499  2.176541  128.018217  40.075686  13.129469   0.965733  58.883228
t288    5.845753  36.114426   5.076306  12.805896  4.548497  1.891561  12.084172  2.177549  128.086635  40.085292  13.117747   0.969166  58.848840
t289    5.845019  36.103697   5.069964  12.817436  4.548455  1.891772  12.026551  2.178555  128.154608  40.094881  13.106037   0.972598  58.814472
t290    5.844285  36.092984   5.063662  12.828952  4.548421  1.891981  11.969628  2.179561  128.222138  40.104453  13.094339   0.976030  58.780125
t291    5.843551  36.082288   5.057401  12.840445  4.548396  1.892189  11.913400  2.180565  128.289229  40.114008  13.082654   0.979461  58.745799
t292    5.842817  36.071608   5.051179  12.851913  4.548380  1.892395  11.857859  2.181568  128.355885  40.123547  13.070982   0.982891  58.711494
t293    5.842083  36.060945   5.044997  12.863359  4.548373  1.892599  11.803001  2.182569  128.422108  40.133069  13.059322   0.986320  58.677210
t294    5.841349  36.050298   5.038853  12.874780  4.548375  1.892802  11.748818  2.183570  128.487902  40.142574  13.047674   0.989749  58.642949
t295    5.840615  36.039667   5.032749  12.886178  4.548385  1.893003  11.695307  2.184569  128.553269  40.152062  13.036040   0.993177  58.608709
t296    5.839882  36.029052   5.026683  12.897552  4.548405  1.893202  11.642459  2.185567  128.618215  40.161534  13.024419   0.996604  58.574492
t297    5.839148  36.018454   5.020656  12.908902  4.548432  1.893399  11.590271  2.186563  128.682740  40.170989  13.012810   1.000030  58.540297
t298    5.838414  36.007872   5.014667  12.920229  4.548469  1.893595  11.538735  2.187559  128.746850  40.180427  13.001214   1.003456  58.506125
t299    5.837681  35.997306   5.008716  12.931532  4.548514  1.893789  11.487846  2.188553  128.810547  40.189850  12.989632   1.006881  58.471976
t300    5.836947  35.986757   5.002802  12.942811  4.548567  1.893981  11.437599  2.189546  128.873835  40.199255  12.978062   1.010304  58.437850
t301    5.836214  35.976223   4.996926  12.954066  4.548628  1.894171  11.387986  2.190538  128.936716  40.208645  12.966506   1.013728  58.403748
t302    5.835480  35.965706   4.991087  12.965297  4.548698  1.894359  11.339003  2.191528  128.999195  40.218018  12.954963   1.017150  58.369670
t303    5.834747  35.955205   4.985285  12.976504  4.548776  1.894546  11.290643  2.192517  129.061274  40.227374  12.943434   1.020571  58.335616
t304    5.834014  35.944720   4.979519  12.987688  4.548862  1.894731  11.242901  2.193505  129.122957  40.236715  12.931917   1.023992  58.301586
t305    5.833281  35.934251   4.973790  12.998847  4.548956  1.894914  11.195770  2.194492  129.184247  40.246039  12.920415   1.027412  58.267581
