              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t2744   6031.425064  32911.589085    977.96742  17780.306221    397.71809  5.232613   6510.850529  196.057296  9119.970519  2857.634684    493.50643   536.186161  3817.384315
t2745   6031.882819  32913.208399   977.780797  17783.537919    397.84057   5.23397   6507.477196  196.078693  9120.388502  2857.773484   493.315804   536.344701  3816.590463
t2746   6032.340633  32914.828324   977.594301  17786.769188   397.963032  5.235327   6504.106799  196.100086  9120.806294  2857.912249   493.125291   536.503203  3815.796879
t2747   6032.798507  32916.448858   977.407932  17790.000023   398.085476  5.236682   6500.739336  196.121474  9121.223893  2858.050978   492.934893   536.661668  3815.003563
t2748   6033.256439  32918.069997    977.22169  17793.230424   398.207901  5.238036   6497.374802  196.142858  9121.641301  2858.189671   492.744608   536.820095  3814.210516
t2749   6033.714428  32919.691739   977.035575  17796.460387   398.330309  5.239389   6494.013195  196.164238  9122.058517  2858.328328   492.554437   536.978484  3813.417736
t2750   6034.172475   32921.31408   976.849586  17799.689911   398.452697  5.240741   6490.654511  196.185613  9122.475541  2858.466949    492.36438   537.136836  3812.625224
t2751   6034.630578  32922.937016   976.663724  17802.918994   398.575068  5.242092   6487.298748  196.206984  9122.892374  2858.605535   492.174436    537.29515  3811.832981
t2752   6035.088738  32924.560546   976.477988  17806.147633    398.69742  5.243441   6483.945903  196.228351  9123.309015  2858.744086   491.984606   537.453427  3811.041005
t2753   6035.546952  32926.184664   976.292379  17809.375826   398.819753  5.244789   6480.595972  196.249713  9123.725464    2858.8826    491.79489   537.611666  3810.249298
t2754   6036.005221  32927.809369   976.106895  17812.603571   398.942068  5.246137   6477.248953  196.271071  9124.141721  2859.021079   491.605287   537.769868  3809.457859
t2755   6036.463544  32929.434657   975.921536  17815.830866   399.064365  5.247483   6473.904842  196.292425  9124.557786  2859.159522   491.415797   537.928032  3808.666688
t2756    6036.92192  32931.060525   975.736304  17819.057708   399.186643  5.248828   6470.563635  196.313774   9124.97366   2859.29793   491.226421   538.086158  3807.875785
t2757    6037.38035   32932.68697   975.551196  17822.284095   399.308902  5.250172   6467.225331  196.335119  9125.389342  2859.436301   491.037159   538.244247   3807.08515
t2758   6037.838831  32934.313988   975.366214  17825.510026   399.431142  5.251514   6463.889926   196.35646  9125.804832  2859.574637   490.848009   538.402299  3806.294783
t2759   6038.297364  32935.941576   975.181357  17828.735497   399.553364  5.252856   6460.557417  196.377796   9126.22013  2859.712938   490.658973   538.560313  3805.504684
t2760   6038.755948  32937.569731   974.996624  17831.960507   399.675567  5.254196     6457.2278  196.399128  9126.635237  2859.851203   490.470051   538.718289  3804.714854
t2761   6039.214582   32939.19845   974.812016  17835.185054   399.797751  5.255536   6453.901073  196.420456  9127.050152  2859.989432   490.281241   538.876228  3803.925291
t2762   6039.673266   32940.82773   974.627532  17838.409135   399.919916  5.256874   6450.577233   196.44178  9127.464875  2860.127625   490.092544   539.034129  3803.135997
t2763   6040.131998  32942.457567   974.443173  17841.632748   400.042062  5.258211   6447.256276  196.463099  9127.879406  2860.265783   489.903961   539.191993  3802.346971
t2764    6040.59078  32944.087958   974.258938  17844.855892   400.164189  5.259547     6443.9382  196.484414  9128.293746  2860.403905    489.71549   539.349819  3801.558213
t2765   6041.049609    32945.7189   974.074827  17848.078563   400.286298  5.260881   6440.623001  196.505724  9128.707894  2860.541992   489.527133   539.507607  3800.769723
t2766   6041.508485  32947.350391   973.890839  17851.300759   400.408387  5.262215   6437.310676   196.52703  9129.121851  2860.680042   489.338888   539.665358  3799.981501
t2767   6041.967408  32948.982426   973.706975   17854.52248   400.530457  5.263547   6434.001223  196.548332  9129.535615  2860.818057   489.150756   539.823072  3799.193547
t2768   6042.426377  32950.615002   973.523234  17857.743721   400.652508  5.264879   6430.694638   196.56963  9129.949188  2860.956037   488.962737   539.980748  3798.405862
t2769   6042.885391  32952.248117   973.339616  17860.964482   400.774539  5.266209   6427.390918  196.590923   9130.36257  2861.093981   488.774831   540.138386  3797.618444
t2770   6043.344451  32953.881767   973.156121  17864.184759   400.896552  5.267538   6424.090061  196.612212   9130.77576  2861.231889   488.587037   540.295987  3796.831295
t2771   6043.803554  32955.515948    972.97275  17867.404552   401.018545  5.268866   6420.792062  196.633496  9131.188758  2861.369762   488.399356   540.453551  3796.044414
t2772     6044.2627  32957.150659     972.7895  17870.623857   401.140518  5.270193    6417.49692  196.654776  9131.601564  2861.507599   488.211787   540.611077  3795.257801
t2773    6044.72189  32958.785895   972.606373  17873.842672   401.262473  5.271519    6414.20463  196.676052  9132.014179    2861.6454   488.024332   540.768565  3794.471456
t2774   6045.181122  32960.421654   972.423369  17877.060996   401.384408  5.272843   6410.915191  196.697324  9132.426602  2861.783166   487.836988   540.926016  3793.685379
t2775   6045.640396  32962.057932   972.240486  17880.278826   401.506323  5.274166   6407.628598  196.718591  9132.838834  2861.920896   487.649757   541.083429   3792.89957
t2776    6046.09971  32963.694726   972.057726  17883.496159   401.628219  5.275489    6404.34485  196.739854  9133.250874   2862.05859   487.462638   541.240805  3792.114029
t2777   6046.559065  32965.332033   971.875087  17886.712995   401.750095   5.27681   6401.063942  196.761112  9133.662722  2862.196249   487.275632   541.398144  3791.328757
t2778    6047.01846  32966.969849    971.69257   17889.92933   401.871952   5.27813   6397.785872  196.782366  9134.074379  2862.333872   487.088738   541.555444  3790.543752
t2779   6047.477895  32968.608173   971.510174  17893.145162   401.993789  5.279449   6394.510637  196.803616  9134.485844   2862.47146   486.901956   541.712708  3789.759016
t2780   6047.937367  32970.246999   971.327899   17896.36049   402.115607  5.280767   6391.238234  196.824862  9134.897118  2862.609012   486.715286   541.869934  3788.974547
t2781   6048.396878  32971.886326   971.145745  17899.575312   402.237404  5.282083   6387.968659  196.846103    9135.3082  2862.746528   486.528729   542.027122  3788.190347
t2782   6048.856427   32973.52615   970.963712  17902.789624   402.359182  5.283399   6384.701911   196.86734  9135.719091  2862.884009   486.342283   542.184273  3787.406415
t2783   6049.316012  32975.166468     970.7818  17906.003425   402.480941  5.284713   6381.437985  196.888572   9136.12979  2863.021454    486.15595   542.341386   3786.62275
t2784   6049.775633  32976.807277   970.600009  17909.216712   402.602679  5.286027   6378.176879  196.909801  9136.540298  2863.158863   485.969728   542.498462  3785.839354
t2785    6050.23529  32978.448573   970.418337  17912.429485   402.724397  5.287339    6374.91859  196.931024  9136.950614  2863.296237   485.783618     542.6555  3785.056226
t2786   6050.694981  32980.090354   970.236786  17915.641739   402.846096   5.28865   6371.663115  196.952244  9137.360739  2863.433576    485.59762   542.812501  3784.273366
t2787   6051.154708  32981.732616   970.055355  17918.853474   402.967774   5.28996   6368.410451  196.973459  9137.770672  2863.570878   485.411734   542.969464  3783.490774
t2788   6051.614467  32983.375356   969.874044  17922.064687   403.089432  5.291269   6365.160594   196.99467  9138.180414  2863.708146    485.22596    543.12639   3782.70845
t2789    6052.07426  32985.018572   969.692852  17925.275376   403.211071  5.292576   6361.913542  197.015876  9138.589964  2863.845377   485.040297   543.283279  3781.926394
t2790   6052.534086  32986.662259   969.511779  17928.485539   403.332689  5.293883   6358.669293  197.037079  9138.999323  2863.982573   484.854746    543.44013  3781.144606
t2791   6052.993943  32988.306415   969.330826  17931.695174   403.454287  5.295189   6355.427842  197.058276  9139.408491  2864.119734   484.669307   543.596943  3780.363086
t2792   6053.453832  32989.951036   969.149992  17934.904278   403.575865  5.296493   6352.189187   197.07947  9139.817467  2864.256858   484.483979   543.753719  3779.581834
t2793   6053.913752  32991.596121   968.969277   17938.11285   403.697422  5.297796   6348.953325  197.100659  9140.226252  2864.393948   484.298762   543.910457   3778.80085
t2794   6054.373701  32993.241664   968.788681  17941.320887    403.81896  5.299098   6345.720253  197.121844  9140.634845  2864.531001   484.113657   544.067158  3778.020134
t2795    6054.83368  32994.887664   968.608204  17944.528388   403.940477  5.300399   6342.489968  197.143024  9141.043248   2864.66802   483.928663   544.223822  3777.239686
t2796   6055.293688  32996.534116   968.427844  17947.735349   404.061973  5.301699   6339.262467  197.164201  9141.451458  2864.805002   483.743781   544.380448  3776.459506
t2797   6055.753725  32998.181019   968.247603  17950.941769   404.183449  5.302998   6336.037747  197.185372  9141.859478  2864.941949    483.55901   544.537037  3775.679594
t2798   6056.213789  32999.828369   968.067481  17954.147647   404.304905  5.304296   6332.815805   197.20654  9142.267306  2865.078861    483.37435   544.693588   3774.89995
t2799    6056.67388  33001.476162   967.887476  17957.352979    404.42634  5.305592   6329.596639  197.227703  9142.674943  2865.215737   483.189801   544.850101  3774.120574
t2800   6057.133997  33003.124396   967.707588  17960.557763   404.547755  5.306888   6326.380244  197.248862  9143.082389  2865.352577   483.005364   545.006577  3773.341465
t2801   6057.594141  33004.773067   967.527819  17963.761998   404.669149  5.308182    6323.16662  197.270016  9143.489644  2865.489382   482.821037   545.163016  3772.562625
t2802    6058.05431  33006.422173   967.348166  17966.965681   404.790523  5.309475   6319.955761  197.291166  9143.896707  2865.626151   482.636821   545.319417  3771.784052
t2803   6058.514503  33008.071709   967.168631  17970.168811   404.911876  5.310767   6316.747666  197.312312  9144.303579  2865.762885   482.452717   545.475781  3771.005748
t2804   6058.974721  33009.721675   966.989213  17973.371385   405.033208  5.312058   6313.542331  197.333453   9144.71026  2865.899583   482.268723   545.632108  3770.227711
t2805   6059.434962  33011.372065   966.809912  17976.573401   405.154519  5.313348   6310.339754  197.354591   9145.11675  2866.036246    482.08484   545.788397  3769.449942
t2806   6059.895226  33013.022877   966.630728  17979.774856    405.27581  5.314637   6307.139932  197.375723  9145.523049  2866.172873   481.901068   545.944648  3768.672441
t2807   6060.355512  33014.674107    966.45166   17982.97575    405.39708  5.315925   6303.942861  197.396852  9145.929156  2866.309464   481.717406   546.100862  3767.895208
t2808    6060.81582  33016.325754   966.272708  17986.176079   405.518329  5.317211   6300.748539  197.417976  9146.335073   2866.44602   481.533855   546.257039  3767.118242
t2809   6061.276149  33017.977813   966.093873  17989.375842   405.639557  5.318497   6297.556963  197.439095  9146.740798  2866.582541   481.350415   546.413178  3766.341545
t2810   6061.736498  33019.630282   965.915154  17992.575037   405.760764  5.319781   6294.368129  197.460211  9147.146332  2866.719026   481.167085    546.56928  3765.565115
t2811   6062.196867  33021.283157    965.73655  17995.773661    405.88195  5.321064   6291.182036  197.481322  9147.551676  2866.855475   480.983866   546.725344  3764.788953
t2812   6062.657256  33022.936435   965.558063  17998.971712   406.003115  5.322347    6287.99868  197.502428  9147.956828  2866.991889   480.800758   546.881371  3764.013058
t2813   6063.117663  33024.590114    965.37969  18002.169188   406.124259  5.323628   6284.818058  197.523531  9148.361789  2867.128268   480.617759    547.03736  3763.237432
t2814   6063.578089   33026.24419   965.201434  18005.366088   406.245382  5.324908   6281.640168  197.544629   9148.76656  2867.264611   480.434872   547.193312  3762.462073
t2815   6064.038532   33027.89866   965.023292  18008.562409   406.366484  5.326187   6278.465006  197.565722  9149.171139  2867.400918   480.252094   547.349227  3761.686982
t2816   6064.498992  33029.553521   964.845265  18011.758149   406.487565  5.327464   6275.292569  197.586811  9149.575527   2867.53719   480.069427   547.505104  3760.912159
t2817   6064.959468   33031.20877   964.667354  18014.953305   406.608624  5.328741   6272.122856  197.607896  9149.979725  2867.673427   479.886869   547.660944  3760.137603
t2818    6065.41996  33032.864403   964.489557  18018.147877   406.729663  5.330017   6268.955862  197.628977  9150.383731  2867.809628   479.704422   547.816746  3759.363315
t2819   6065.880467  33034.520419   964.311874  18021.341861    406.85068  5.331291   6265.791584  197.650053  9150.787547  2867.945794   479.522086   547.972511  3758.589295
